Start time: 7/24/2021 12:00:00 AM: 7/24/2021 2:17:18 PM
LetterTask1
f, c - () 8.974365 seconds
e, p - () 35.42944 seconds
z, z - () 10.33325 seconds
c, o - () 5.999756 seconds
d, d - () 14.0332 seconds
t, t - () 5.683105 seconds
p, p - () 10.5166 seconds
o, c - () 7.199951 seconds
l, l - () 8.516357 seconds
LetterTask3
f, p - () 11.31641 seconds
z, t - () 14.71655 seconds
p, o - () 32.29956 seconds
c, l - () 14.51636 seconds
t, c - () 8.333252 seconds
l, e - () 12.18311 seconds
o, d - () 6.583252 seconds
e, e - () 8.116455 seconds
d, f - () 7.93335 seconds
